"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households","Margin of Error!!Percent!!All households","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households!!All households","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households!!All households","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages"
"1600000US1700672","Alexis village, Illinois","355","59","4","6","5","6","0","11","0","11","(X)","(X)","1.1","1.7","1.4","1.7","0.0","8.1","0.0","8.1","0","11","0","11","0","11","0","11","0","11","0.0","8.1","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1700685","Algonquin village, Illinois","11111","336","726","145","910","226","535","162","38","44","(X)","(X)","6.5","1.3","8.2","2.0","4.8","1.5","0.3","0.4","166","89","57","45","45","38","64","72","0","24","1.5","0.8","7.9","6.5","4.9","3.9","12.0","12.1","0.0","46.2"
"1600000US1700737","Alhambra village, Illinois","241","43","0","11","7","11","0","11","0","11","(X)","(X)","0.0","11.7","2.9","4.5","0.0","11.7","0.0","11.7","0","11","0","11","0","11","0","11","0","11","0.0","11.7","-","**","0.0","100.0","-","**","-","**"
"1600000US1700815","Allendale village, Illinois","234","42","9","11","5","6","0","11","0","11","(X)","(X)","3.8","4.5","2.1","2.4","0.0","12.0","0.0","12.0","2","4","0","11","2","4","0","11","0","11","0.9","1.9","0.0","95.0","40.0","60.0","-","**","-","**"
"1600000US1700867","Allenville village, Illinois","57","21","0","11","0","11","0","11","0","11","(X)","(X)","0.0","37.7","0.0","37.7","0.0","37.7","0.0","37.7","0","11","0","11","0","11","0","11","0","11","0.0","37.7","-","**","-","**","-","**","-","**"
"1600000US1700880","Allerton village, Illinois","104","22","0","11","0","11","0","11","0","11","(X)","(X)","0.0","24.7","0.0","24.7","0.0","24.7","0.0","24.7","0","11","0","11","0","11","0","11","0","11","0.0","24.7","-","**","-","**","-","**","-","**"
"1600000US1700919","Alma village, Illinois","151","26","0","11","0","11","0","11","0","11","(X)","(X)","0.0","17.9","0.0","17.9","0.0","17.9","0.0","17.9","0","11","0","11","0","11","0","11","0","11","0.0","17.9","-","**","-","**","-","**","-","**"
"1600000US1700958","Alorton village, Illinois","638","87","4","5","6","6","3","4","0","11","(X)","(X)","0.6","0.8","0.9","0.9","0.5","0.7","0.0","4.6","6","6","0","11","6","6","0","11","0","11","0.9","0.9","0.0","100.0","100.0","100.0","0.0","100.0","-","**"
"1600000US1700971","Alpha village, Illinois","243","45","2","3","4","5","0","11","0","11","(X)","(X)","0.8","1.3","1.6","2.1","0.0","11.6","0.0","11.6","0","11","0","11","0","11","0","11","0","11","0.0","11.6","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1700997","Alsey village, Illinois","74","17","0","11","0","11","0","11","0","11","(X)","(X)","0.0","32.0","0.0","32.0","0.0","32.0","0.0","32.0","0","11","0","11","0","11","0","11","0","11","0.0","32.0","-","**","-","**","-","**","-","**"
"1600000US1701010","Alsip village, Illinois","7488","351","1010","202","276","97","115","63","72","48","(X)","(X)","13.5","2.8","3.7","1.3","1.5","0.8","1.0","0.6","104","67","55","54","49","40","0","18","0","18","1.4","0.9","5.4","5.2","17.8","13.7","0.0","22.7","0.0","32.7"
"1600000US1701049","Altamont city, Illinois","1038","95","0","11","6","9","0","11","0","11","(X)","(X)","0.0","2.8","0.6","0.8","0.0","2.8","0.0","2.8","0","11","0","11","0","11","0","11","0","11","0.0","2.8","-","**","0.0","100.0","-","**","-","**"
"1600000US1701114","Alton city, Illinois","11532","336","198","88","147","78","36","54","41","34","(X)","(X)","1.7","0.7","1.3","0.7","0.3","0.5","0.4","0.3","44","30","18","22","18","16","0","21","8","13","0.4","0.3","9.1","10.4","12.2","12.1","0.0","47.5","19.5","30.5"
"1600000US1701140","Altona village, Illinois","233","43","4","5","2","4","2","3","0","11","(X)","(X)","1.7","2.1","0.9","1.7","0.9","1.4","0.0","12.1","2","3","2","3","0","11","0","11","0","11","0.9","1.3","50.0","50.0","0.0","100.0","0.0","100.0","-","**"
"1600000US1701205","Alto Pass village, Illinois","115","38","31","16","1","2","0","11","0","11","(X)","(X)","27.0","10.7","0.9","2.0","0.0","22.7","0.0","22.7","8","12","8","12","0","11","0","11","0","11","7.0","9.6","25.8","33.0","0.0","100.0","-","**","-","**"
"1600000US1701242","Alvan village, Illinois","120","30","1","4","0","11","0","11","0","11","(X)","(X)","0.8","3.4","0.0","21.9","0.0","21.9","0.0","21.9","0","11","0","11","0","11","0","11","0","11","0.0","21.9","0.0","100.0","-","**","-","**","-","**"
"1600000US1701270","Amboy city, Illinois","996","96","18","17","10","11","20","28","7","10","(X)","(X)","1.8","1.7","1.0","1.1","2.0","2.9","0.7","1.1","0","11","0","11","0","11","0","11","0","11","0.0","3.0","0.0","67.2","0.0","90.1","0.0","63.7","0.0","100.0"
"1600000US1701361","Anchor village, Illinois","62","26","0","11","0","11","0","11","1","2","(X)","(X)","0.0","36.0","0.0","36.0","0.0","36.0","1.6","2.9","0","11","0","11","0","11","0","11","0","11","0.0","36.0","-","**","-","**","-","**","0.0","100.0"
"1600000US1701426","Andalusia village, Illinois","516","85","34","26","7","8","0","11","0","11","(X)","(X)","6.6","4.9","1.4","1.5","0.0","5.6","0.0","5.6","7","8","7","8","0","11","0","11","0","11","1.4","1.5","20.6","26.7","0.0","100.0","-","**","-","**"
"1600000US1701491","Andover village, Illinois","202","46","10","20","0","11","0","11","0","11","(X)","(X)","5.0","9.7","0.0","13.8","0.0","13.8","0.0","13.8","0","11","0","11","0","11","0","11","0","11","0.0","13.8","0.0","90.1","-","**","-","**","-","**"
"1600000US1701543","Anna city, Illinois","1616","169","18","26","0","11","16","18","0","11","(X)","(X)","1.1","1.6","0.0","1.8","1.0","1.1","0.0","1.8","0","11","0","11","0","11","0","11","0","11","0.0","1.8","0.0","67.2","-","**","0.0","71.2","-","**"
"1600000US1701556","Annapolis CDP, Illinois","20","24","0","11","0","11","0","11","0","11","(X)","(X)","0.0","63.7","0.0","63.7","0.0","63.7","0.0","63.7","0","11","0","11","0","11","0","11","0","11","0.0","63.7","-","**","-","**","-","**","-","**"
"1600000US1701569","Annawan town, Illinois","401","50","10","13","3","4","0","11","0","11","(X)","(X)","2.5","3.2","0.7","1.0","0.0","7.2","0.0","7.2","3","4","0","11","3","4","0","11","0","11","0.7","1.0","0.0","90.1","100.0","100.0","-","**","-","**"
"1600000US1701595","Antioch village, Illinois","4993","181","195","84","190","87","95","53","11","16","(X)","(X)","3.9","1.7","3.8","1.7","1.9","1.1","0.2","0.3","49","41","0","18","35","34","14","22","0","18","1.0","0.8","0.0","14.2","18.4","14.8","14.7","22.2","0.0","85.9"
"1600000US1701647","Apple Canyon Lake CDP, Illinois","259","59","3","6","10","11","0","11","0","11","(X)","(X)","1.2","2.2","3.9","4.1","0.0","10.9","0.0","10.9","2","3","0","11","2","3","0","11","0","11","0.8","1.3","0.0","100.0","20.0","44.5","-","**","-","**"
"1600000US1701673","Apple River village, Illinois","154","40","4","6","0","11","2","3","0","11","(X)","(X)","2.6","3.8","0.0","17.6","1.3","2.2","0.0","17.6","0","11","0","11","0","11","0","11","0","11","0.0","17.6","0.0","100.0","-","**","0.0","100.0","-","**"
"1600000US1701881","Arcola city, Illinois","943","119","305","67","38","31","0","11","0","11","(X)","(X)","32.3","7.1","4.0","3.2","0.0","3.1","0.0","3.1","66","38","62","38","4","7","0","11","0","11","7.0","3.8","20.3","11.7","10.5","19.3","-","**","-","**"
"1600000US1701946","Arenzville village, Illinois","180","33","7","12","2","3","0","11","0","11","(X)","(X)","3.9","6.4","1.1","1.5","0.0","15.3","0.0","15.3","0","11","0","11","0","11","0","11","0","11","0.0","15.3","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1701972","Argenta village, Illinois","398","53","5","5","0","11","0","11","0","11","(X)","(X)","1.3","1.3","0.0","7.3","0.0","7.3","0.0","7.3","0","11","0","11","0","11","0","11","0","11","0.0","7.3","0.0","100.0","-","**","-","**","-","**"
"1600000US1702102","Arlington village, Illinois","89","19","5","6","0","11","0","11","0","11","(X)","(X)","5.6","5.8","0.0","27.9","0.0","27.9","0.0","27.9","0","11","0","11","0","11","0","11","0","11","0.0","27.9","0.0","100.0","-","**","-","**","-","**"
"1600000US1702154","Arlington Heights village, Illinois","30838","559","1501","281","4855","440","1921","271","332","140","(X)","(X)","4.9","0.9","15.7","1.4","6.2","0.9","1.1","0.5","2070","364","184","149","1154","251","621","193","111","97","6.7","1.2","12.3","9.5","23.8","4.6","32.3","8.3","33.4","23.3"
"1600000US1702206","Armington village, Illinois","153","30","5","5","1","2","0","11","0","11","(X)","(X)","3.3","3.4","0.7","1.7","0.0","17.7","0.0","17.7","0","11","0","11","0","11","0","11","0","11","0.0","17.7","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1702258","Aroma Park village, Illinois","278","54","19","16","0","11","2","3","0","11","(X)","(X)","6.8","5.5","0.0","10.2","0.7","1.2","0.0","10.2","2","3","2","3","0","11","0","11","0","11","0.7","1.2","10.5","18.0","-","**","0.0","100.0","-","**"
"1600000US1702342","Arrowsmith village, Illinois","114","17","0","11","1","2","0","11","0","11","(X)","(X)","0.0","22.9","0.9","2.0","0.0","22.9","0.0","22.9","0","11","0","11","0","11","0","11","0","11","0.0","22.9","-","**","0.0","100.0","-","**","-","**"
"1600000US1702414","Arthur village, Illinois","1017","119","11","12","60","34","0","11","0","11","(X)","(X)","1.1","1.2","5.9","3.3","0.0","2.9","0.0","2.9","4","6","0","11","4","6","0","11","0","11","0.4","0.6","0.0","85.9","6.7","11.8","-","**","-","**"
"1600000US1702479","Ashkum village, Illinois","296","49","12","12","2","3","0","11","0","11","(X)","(X)","4.1","3.7","0.7","1.1","0.0","9.6","0.0","9.6","0","11","0","11","0","11","0","11","0","11","0.0","9.6","0.0","82.3","0.0","100.0","-","**","-","**"
"1600000US1702505","Ashland village, Illinois","574","56","0","11","0","11","0","11","0","11","(X)","(X)","0.0","5.1","0.0","5.1","0.0","5.1","0.0","5.1","0","11","0","11","0","11","0","11","0","11","0.0","5.1","-","**","-","**","-","**","-","**"
"1600000US1702531","Ashley city, Illinois","256","46","10","14","0","11","0","11","0","11","(X)","(X)","3.9","5.3","0.0","11.0","0.0","11.0","0.0","11.0","0","11","0","11","0","11","0","11","0","11","0.0","11.0","0.0","90.1","-","**","-","**","-","**"
"1600000US1702557","Ashmore village, Illinois","349","64","0","11","0","11","0","11","0","11","(X)","(X)","0.0","8.2","0.0","8.2","0.0","8.2","0.0","8.2","0","11","0","11","0","11","0","11","0","11","0.0","8.2","-","**","-","**","-","**","-","**"
"1600000US1702583","Ashton village, Illinois","415","51","4","5","17","16","11","11","0","11","(X)","(X)","1.0","1.2","4.1","3.6","2.7","2.7","0.0","7.0","11","11","0","11","0","11","11","11","0","11","2.7","2.7","0.0","100.0","0.0","69.1","100.0","85.9","-","**"
"1600000US1702609","Assumption city, Illinois","495","59","10","9","9","8","0","11","0","11","(X)","(X)","2.0","1.8","1.8","1.7","0.0","5.9","0.0","5.9","0","11","0","11","0","11","0","11","0","11","0.0","5.9","0.0","90.1","0.0","95.0","-","**","-","**"
"1600000US1702635","Astoria town, Illinois","405","58","3","4","4","5","0","11","0","11","(X)","(X)","0.7","1.0","1.0","1.2","0.0","7.1","0.0","7.1","0","11","0","11","0","11","0","11","0","11","0.0","7.1","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1702674","Athens city, Illinois","825","101","6","9","7","6","6","9","6","6","(X)","(X)","0.7","1.0","0.8","0.7","0.7","1.1","0.7","0.8","0","11","0","11","0","11","0","11","0","11","0.0","3.6","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0"
"1600000US1702726","Atkinson town, Illinois","472","66","4","6","10","13","3","5","0","11","(X)","(X)","0.8","1.2","2.1","2.8","0.6","1.0","0.0","6.2","0","11","0","11","0","11","0","11","0","11","0.0","6.2","0.0","100.0","0.0","90.1","0.0","100.0","-","**"
"1600000US1702752","Atlanta city, Illinois","800","71","12","15","11","11","7","8","0","11","(X)","(X)","1.5","1.8","1.4","1.3","0.9","0.9","0.0","3.7","0","11","0","11","0","11","0","11","0","11","0.0","3.7","0.0","82.3","0.0","85.9","0.0","100.0","-","**"
"1600000US1702882","Atwood village, Illinois","423","80","2","5","5","7","0","11","0","11","(X)","(X)","0.5","1.1","1.2","1.7","0.0","6.8","0.0","6.8","2","5","2","5","0","11","0","11","0","11","0.5","1.1","100.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1702921","Auburn city, Illinois","1786","197","0","11","61","71","0","11","0","11","(X)","(X)","0.0","1.7","3.4","3.9","0.0","1.7","0.0","1.7","0","11","0","11","0","11","0","11","0","11","0.0","1.7","-","**","0.0","36.3","-","**","-","**"
"1600000US1702986","Augusta village, Illinois","218","36","0","11","2","4","0","11","0","11","(X)","(X)","0.0","12.8","0.9","1.7","0.0","12.8","0.0","12.8","0","11","0","11","0","11","0","11","0","11","0.0","12.8","-","**","0.0","100.0","-","**","-","**"
"1600000US1703012","Aurora city, Illinois","63568","1005","20130","657","3681","389","3139","325","656","259","(X)","(X)","31.7","1.0","5.8","0.6","4.9","0.5","1.0","0.4","5503","575","4517","518","402","112","455","163","129","128","8.7","0.9","22.4","2.4","10.9","3.0","14.5","5.1","19.7","16.5"
"1600000US1703103","Ava city, Illinois","240","48","4","7","2","4","0","11","0","11","(X)","(X)","1.7","2.8","0.8","1.7","0.0","11.7","0.0","11.7","0","11","0","11","0","11","0","11","0","11","0.0","11.7","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1703181","Aviston village, Illinois","786","92","2","3","12","21","4","6","0","11","(X)","(X)","0.3","0.4","1.5","2.7","0.5","0.7","0.0","3.7","0","11","0","11","0","11","0","11","0","11","0.0","3.7","0.0","100.0","0.0","82.3","0.0","100.0","-","**"
"1600000US1703207","Avon village, Illinois","304","37","0","11","0","11","0","11","0","11","(X)","(X)","0.0","9.4","0.0","9.4","0.0","9.4","0.0","9.4","0","11","0","11","0","11","0","11","0","11","0.0","9.4","-","**","-","**","-","**","-","**"
"1600000US1703454","Baldwin village, Illinois","123","24","0","11","1","2","0","11","0","11","(X)","(X)","0.0","21.4","0.8","1.6","0.0","21.4","0.0","21.4","0","11","0","11","0","11","0","11","0","11","0.0","21.4","-","**","0.0","100.0","-","**","-","**"
"1600000US1703571","Banner village, Illinois","97","30","4","6","1","2","0","11","0","11","(X)","(X)","4.1","6.1","1.0","2.4","0.0","26.1","0.0","26.1","0","11","0","11","0","11","0","11","0","11","0.0","26.1","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1703610","Bannockburn village, Illinois","205","41","14","16","18","12","8","13","12","15","(X)","(X)","6.8","7.5","8.8","5.7","3.9","6.0","5.9","7.3","0","11","0","11","0","11","0","11","0","11","0.0","13.6","0.0","76.1","0.0","67.2","0.0","100.0","0.0","82.3"
"1600000US1703675","Bardolph village, Illinois","118","37","0","11","1","2","0","11","0","11","(X)","(X)","0.0","22.2","0.8","2.2","0.0","22.2","0.0","22.2","0","11","0","11","0","11","0","11","0","11","0.0","22.2","-","**","0.0","100.0","-","**","-","**"
"1600000US1703844","Barrington village, Illinois","3906","231","216","118","242","99","202","82","8","14","(X)","(X)","5.5","3.1","6.2","2.5","5.2","2.1","0.2","0.4","61","52","0","18","17","28","44","44","0","18","1.6","1.3","0.0","12.9","7.0","11.3","21.8","19.8","0.0","100.0"
"1600000US1703883","Barrington Hills village, Illinois","1463","164","44","44","296","131","57","51","0","11","(X)","(X)","3.0","3.0","20.2","8.6","3.9","3.5","0.0","2.0","50","48","0","11","34","39","16","28","0","11","3.4","3.2","0.0","43.0","11.5","12.2","28.1","41.4","-","**"
"1600000US1703948","Barry city, Illinois","620","64","6","7","7","7","0","11","0","11","(X)","(X)","1.0","1.1","1.1","1.1","0.0","4.7","0.0","4.7","0","11","0","11","0","11","0","11","0","11","0.0","4.7","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1704000","Bartelso village, Illinois","220","37","13","16","2","3","0","11","0","11","(X)","(X)","5.9","6.8","0.9","1.4","0.0","12.7","0.0","12.7","2","3","0","11","2","3","0","11","0","11","0.9","1.4","0.0","79.0","100.0","100.0","-","**","-","**"
"1600000US1704013","Bartlett village, Illinois","13726","332","1075","246","2208","323","782","159","60","48","(X)","(X)","7.8","1.8","16.1","2.3","5.7","1.2","0.4","0.3","402","192","93","40","249","171","54","46","6","9","2.9","1.4","8.7","3.9","11.3","6.8","6.9","5.5","10.0","18.4"
"1600000US1704039","Bartonville village, Illinois","2607","186","17","17","62","54","26","37","0","16","(X)","(X)","0.7","0.6","2.4","2.1","1.0","1.4","0.0","1.1","0","16","0","16","0","16","0","16","0","16","0.0","1.1","0.0","69.1","0.0","36.0","0.0","55.9","-","**"
"1600000US1704052","Basco village, Illinois","46","16","0","11","0","11","0","11","0","11","(X)","(X)","0.0","42.0","0.0","42.0","0.0","42.0","0.0","42.0","0","11","0","11","0","11","0","11","0","11","0.0","42.0","-","**","-","**","-","**","-","**"
"1600000US1704078","Batavia city, Illinois","9834","276","648","175","190","90","97","57","42","40","(X)","(X)","6.6","1.8","1.9","0.9","1.0","0.6","0.4","0.4","113","92","72","83","41","38","0","21","0","21","1.1","0.9","11.1","11.4","21.6","17.9","0.0","26.1","0.0","44.0"
"1600000US1704117","Batchtown village, Illinois","67","25","0","11","0","11","0","11","0","11","(X)","(X)","0.0","34.3","0.0","34.3","0.0","34.3","0.0","34.3","0","11","0","11","0","11","0","11","0","11","0.0","34.3","-","**","-","**","-","**","-","**"
"1600000US1704156","Bath village, Illinois","127","31","0","11","0","11","0","11","0","11","(X)","(X)","0.0","20.9","0.0","20.9","0.0","20.9","0.0","20.9","0","11","0","11","0","11","0","11","0","11","0.0","20.9","-","**","-","**","-","**","-","**"
"1600000US1704247","Baylis village, Illinois","57","17","0","11","0","11","0","11","0","11","(X)","(X)","0.0","37.7","0.0","37.7","0.0","37.7","0.0","37.7","0","11","0","11","0","11","0","11","0","11","0.0","37.7","-","**","-","**","-","**","-","**"
"1600000US1704273","Bay View Gardens village, Illinois","172","36","9","15","1","3","0","11","3","4","(X)","(X)","5.2","8.3","0.6","1.8","0.0","15.9","1.7","2.4","0","11","0","11","0","11","0","11","0","11","0.0","15.9","0.0","95.0","0.0","100.0","-","**","0.0","100.0"
"1600000US1704303","Beach Park village, Illinois","4527","258","1169","189","125","86","164","79","17","27","(X)","(X)","25.8","4.1","2.8","1.9","3.6","1.7","0.4","0.6","148","91","123","87","25","31","0","18","0","18","3.3","2.0","10.5","7.2","20.0","34.7","0.0","16.6","0.0","69.1"
"1600000US1704351","Beardstown city, Illinois","2173","128","569","80","74","36","0","16","8","13","(X)","(X)","26.2","3.6","3.4","1.6","0.0","1.4","0.4","0.6","329","82","267","73","54","33","0","16","8","13","15.1","3.6","46.9","11.2","73.0","27.8","-","**","100.0","100.0"
"1600000US1704403","Beason CDP, Illinois","81","54","0","11","0","11","0","11","0","11","(X)","(X)","0.0","30.0","0.0","30.0","0.0","30.0","0.0","30.0","0","11","0","11","0","11","0","11","0","11","0.0","30.0","-","**","-","**","-","**","-","**"
"1600000US1704507","Beaverville village, Illinois","148","27","8","10","0","11","0","11","0","11","(X)","(X)","5.4","6.5","0.0","18.2","0.0","18.2","0.0","18.2","0","11","0","11","0","11","0","11","0","11","0.0","18.2","0.0","100.0","-","**","-","**","-","**"
"1600000US1704533","Beckemeyer village, Illinois","483","83","24","19","0","11","0","11","0","11","(X)","(X)","5.0","4.0","0.0","6.0","0.0","6.0","0.0","6.0","0","11","0","11","0","11","0","11","0","11","0.0","6.0","0.0","58.2","-","**","-","**","-","**"
"1600000US1704572","Bedford Park village, Illinois","208","65","35","32","22","16","0","11","0","11","(X)","(X)","16.8","12.4","10.6","7.3","0.0","13.4","0.0","13.4","8","8","0","11","8","8","0","11","0","11","3.8","3.9","0.0","48.2","36.4","32.1","-","**","-","**"
"1600000US1704585","Beecher village, Illinois","1664","151","36","36","72","48","0","11","0","11","(X)","(X)","2.2","2.1","4.3","2.9","0.0","1.8","0.0","1.8","0","11","0","11","0","11","0","11","0","11","0.0","1.8","0.0","47.5","0.0","32.7","-","**","-","**"
"1600000US1704598","Beecher City village, Illinois","165","35","5","5","1","2","0","11","0","11","(X)","(X)","3.0","2.9","0.6","1.3","0.0","16.6","0.0","16.6","0","11","0","11","0","11","0","11","0","11","0.0","16.6","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1704689","Belgium village, Illinois","163","34","0","11","3","6","0","11","0","11","(X)","(X)","0.0","16.7","1.8","3.3","0.0","16.7","0.0","16.7","0","11","0","11","0","11","0","11","0","11","0.0","16.7","-","**","0.0","100.0","-","**","-","**"
"1600000US1704715","Belknap village, Illinois","48","19","0","11","0","11","0","11","0","11","(X)","(X)","0.0","41.1","0.0","41.1","0.0","41.1","0.0","41.1","0","11","0","11","0","11","0","11","0","11","0.0","41.1","-","**","-","**","-","**","-","**"
"1600000US1704793","Belle Prairie City town, Illinois","27","14","0","11","1","3","0","11","0","11","(X)","(X)","0.0","54.8","3.7","12.1","0.0","54.8","0.0","54.8","0","11","0","11","0","11","0","11","0","11","0.0","54.8","-","**","0.0","100.0","-","**","-","**"
"1600000US1704806","Belle Rive village, Illinois","135","27","3","3","0","11","0","11","0","11","(X)","(X)","2.2","2.6","0.0","19.8","0.0","19.8","0.0","19.8","0","11","0","11","0","11","0","11","0","11","0.0","19.8","0.0","100.0","-","**","-","**","-","**"
"1600000US1704845","Belleville city, Illinois","17570","553","579","234","513","150","68","53","61","79","(X)","(X)","3.3","1.3","2.9","0.9","0.4","0.3","0.3","0.5","136","97","109","91","11","17","16","25","0","24","0.8","0.6","18.8","16.7","2.1","3.5","23.5","34.2","0.0","36.3"
"1600000US1704871","Bellevue village, Illinois","741","88","4","7","15","21","4","7","0","11","(X)","(X)","0.5","0.9","2.0","2.7","0.5","1.0","0.0","4.0","8","11","4","7","0","11","4","7","0","11","1.1","1.4","100.0","100.0","0.0","73.6","100.0","100.0","-","**"
"1600000US1704897","Bellflower village, Illinois","159","34","0","11","1","3","1","2","0","11","(X)","(X)","0.0","17.1","0.6","1.9","0.6","1.3","0.0","17.1","0","11","0","11","0","11","0","11","0","11","0.0","17.1","-","**","0.0","100.0","0.0","100.0","-","**"
"1600000US1704936","Bellmont village, Illinois","95","31","6","9","0","11","0","11","0","11","(X)","(X)","6.3","8.7","0.0","26.5","0.0","26.5","0.0","26.5","5","9","5","9","0","11","0","11","0","11","5.3","8.7","83.3","46.5","-","**","-","**","-","**"
"1600000US1704975","Bellwood village, Illinois","6221","338","907","135","48","33","0","18","6","13","(X)","(X)","14.6","2.0","0.8","0.5","0.0","0.5","0.1","0.2","216","102","216","102","0","18","0","18","0","18","3.5","1.6","23.8","10.1","0.0","41.1","-","**","0.0","100.0"
"1600000US1705092","Belvidere city, Illinois","8835","316","2195","253","116","73","85","61","0","21","(X)","(X)","24.8","2.8","1.3","0.8","1.0","0.7","0.0","0.3","315","145","284","136","20","31","11","23","0","21","3.6","1.6","12.9","5.8","17.2","25.3","12.9","24.1","-","**"
"1600000US1705144","Bement village, Illinois","598","59","17","16","0","11","3","5","0","11","(X)","(X)","2.8","2.6","0.0","4.9","0.5","0.8","0.0","4.9","0","11","0","11","0","11","0","11","0","11","0.0","4.9","0.0","69.1","-","**","0.0","100.0","-","**"
"1600000US1705209","Benld city, Illinois","585","76","2","3","9","7","3","4","0","11","(X)","(X)","0.3","0.5","1.5","1.1","0.5","0.7","0.0","5.0","4","5","0","11","4","5","0","11","0","11","0.7","0.8","0.0","100.0","44.4","48.2","0.0","100.0","-","**"
"1600000US1705248","Bensenville village, Illinois","6559","238","2266","191","1014","190","217","86","28","22","(X)","(X)","34.5","2.9","15.5","2.8","3.3","1.3","0.4","0.3","945","214","657","193","246","110","42","35","0","18","14.4","3.3","29.0","7.4","24.3","9.5","19.4","17.0","0.0","53.8"
"1600000US1705261","Benson village, Illinois","214","37","0","11","1","3","0","11","0","11","(X)","(X)","0.0","13.1","0.5","1.6","0.0","13.1","0.0","13.1","0","11","0","11","0","11","0","11","0","11","0.0","13.1","-","**","0.0","100.0","-","**","-","**"
"1600000US1705274","Bentley town, Illinois","8","6","0","11","0","11","0","11","0","11","(X)","(X)","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0","11","0","11","0","11","0","11","0","11","0.0","100.0","-","**","-","**","-","**","-","**"
